Request By/Reseller Name,Sender ID,Description,Operator/Gateway,State,Date,Priority
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NHPF,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PARAGON,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KuhsPrimary,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Radiant,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GICNGH,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],VSAGAR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ManakMedia,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AOC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],HYUNDAI,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],DBBS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GreenPeace,None,Default [ AXIATA ],Approved,2016-06-17 12:42:09,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],StudyIndia,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Binod,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Kalinchok,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TISHAJWOLAN,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SampadaOvs,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AchyutRaj,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NAPKTM,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SICCI,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NJSEWA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Pkrsaving,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],EVEREST,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SKODA,None,Default [ AXIATA ],Approved,2016-08-11 11:17:23,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],trinity,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],LCKGongabu,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GrandFortun,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],WRCNEPAL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MechikaliT,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CHANDRAMA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SiruVai,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AvatarHR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],InterLink,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Dhanmilan,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SupportHR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BROADLINK,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KHAGOL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],RCI,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AshaIntl,None,Default [ AXIATA ],Approved,2016-08-29 11:47:30,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SGMEDIA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AISchool,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NDFEEF,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],OvrsLimco,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],nzef,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PressUnion,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GALAXYEDU,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],UnitedPub,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],LionShambhu,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GyanHari,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GorkhaPanel,None,Default [ AXIATA ],Approved,2016-10-07 11:24:42,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PRAGYANsave,None,Default [ AXIATA ],Approved,2016-05-17 11:06:50,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MohanGurung,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AnupamFood,None,Default [ AXIATA ],Approved,2016-11-10 10:40:34,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CPNUML,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Social,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BDN,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],JIBSSchool,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NEPHSS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PabsonChit,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TCC,None,Default [ AXIATA ],Approved,2016-06-26 17:32:00,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PublcHealth,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GCIPLCement,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],VCMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MacDecor,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],HeadsNepal,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TriveniOvs,None,Default [ AXIATA ],Approved,2016-04-27 16:27:22,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ANJALIOVRS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],HIMARABovs,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NATCON2016,None,Default [ AXIATA ],Approved,2016-11-20 11:48:42,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CRYSTAL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SpeedEmploy,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BharatGiri,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],JobWorld,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],EDUPALNEPAL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ThakuriSamj,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SahasHydro,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Aakarshan,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Namaskar,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SHSS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Nirvana,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Pentagon,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Emerald,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Landmark,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],RajOffset,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GopalGurung,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],WiseOvrs,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MasterJob,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CCMA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ArpanSaving,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],IndraSaccos,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],DEMOCRATES,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],suman,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BMCS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Kavya,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],RapidTrade,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MorgenHR,None,Default [ AXIATA ],Approved,2016-08-28 11:14:26,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SeaAcademy,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AgonGuthi,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NCA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Oshodhara,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NPA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PragatiSch,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],FREELANCER,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],UCPNMCHQ,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],LionBhugol,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GulfSpring,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KarkiAssoci,None,Default [ AXIATA ],Approved,2016-10-07 11:18:55,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ZENITH,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SMDC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Balvadra,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],JciDamak,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Dist325A1,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SwastikSoft,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Cambridge,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],rkromas,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SHARDAIT,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Alquraish,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],cpnuml1,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SOFTWARICA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BeingHuman,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],JMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Dproton,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TARA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SachyamHR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MUSIKOT,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ShineIT,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],nibc,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PassionCCTV,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KumarSubedi,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],RADIOAROAN,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],gmf,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],webteam,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ManoharaRst,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ShreemaiSav,None,Default [ AXIATA ],Approved,2016-05-22 10:46:42,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ApexCom,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],IDEAL2,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],DCH,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],subash,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BINODPOKHRE,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KALYANJOSHI,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TopazIntl,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],san123,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ACMESunwal,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Narayankande,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NLIC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],plc,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],FirstStep,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],OASIS,None,Default [ AXIATA ],Approved,2016-08-11 11:18:58,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],TRISHAKTI,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],LCMIDNEPAL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GREENLAND,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],xiaomi,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MIG,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ChangeNepal,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SKK,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AxisHRS,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ISERNepal,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],DHKUH,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SURAJPAUDEL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],BuddhaJyoti,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],KHMC,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],RCKTMNorth,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PaurakhiEdu,None,Default [ AXIATA ],Approved,2016-08-29 14:52:13,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Shalmani,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ALFABETA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NEELKAMAL,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],Oxford,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],ToyoMaha,None,Default [ AXIATA ],Approved,2016-06-24 14:49:42,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],OceanManpwr,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PrimeFM,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GAN,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],UpaharHR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],LoyalSaccos,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],GYANODAYA,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],MOTHERLAND,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],SharonServ,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],AlzarafaITR,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],NewCreation,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],PABSONNP,None,Default [ AXIATA ],Approved,2016-04-06 16:04:41,Regular
E-prima Technology Pvt. Ltd.[ Easy Service Pvt. Ltd. ],CreativeTec,None,Default [ AXIATA ],Approved,2016-06-26 17:34:22,Regular
