Sender ID,Operator/Gateway,Description,State,Date
CPNUML,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KapeelManpr,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ASHRAM,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KarnaliOVS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Nepolian,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
IPS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
TheRiver,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
YajGulf,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KPIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Kantipur,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Achieve,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NCFemp,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ECS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Pioneer,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Sungava,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
OmShree,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SunMoon,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
GorkhaNepal,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SanaaIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
APoverseas,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SaudiNepal,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Anjulima,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BlueOcean,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Honesty,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Signalintl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
AjeetGlobal,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
EliteHR,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
JBC,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WorldView,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Skyline,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SufiIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WorldLinkHR,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Global,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WorldLinkHR,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NamasteAuto,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
HimalayanHR,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KumariJLS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LRIschool,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Millennium,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
JYC,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Trendway,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
DialaDriver,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ReazFarah,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
QualityIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
RasByaSaNBA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ManavAC,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
GandakiOvs,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SUMERU,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
TMCCK,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Aakarshan,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NRMSDP,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
DHLsamajKTM,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SunkoshiHR,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
MatesEdu,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LAGOSIDA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SMS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
FCAN,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
FHAN,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
CCIA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KEBSAcademy,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WAHAA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ShangriLa,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KLCEdu,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
TejandKaran,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
DanfeStore,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
JJCCS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
YaleEdu,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SumnimaSCC,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
CityEdu,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KhwopaHSS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KSAIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
MatesEdu,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
FCAN,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
FHAN,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
CCIA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
MOTIF,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
KEBSAcademy,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WAHAA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SUZUKI,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ShermanAuto,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NPABSON,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
RHESC,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WAHAA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Jasmine,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ArunimaCoop,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
AllNepalCol,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Montessori,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Edutech,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
FutureStar,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BalAnkur,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Ekta,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Welhams,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Nagarjun,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
DDSECURITY,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Brihaspati,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
WendyHouse,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Kinderpilar,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Kopila,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
SGOS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Miracle,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ChaturSCCL,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
VishwasOvs,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LAOLalitpur,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LittleWorld,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NeoSaving,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
RKevents,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
MadiraSaLpt,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
GreenArts,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
IDBNepal,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BagmatiHSS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
PalhiOvs,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
TalentOvs,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
ManasluIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Kasthmandap,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BREINS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LumbiniColl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
NepalETrans,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
IST,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
YAMAHA,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LICAGENCY,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BajraIntl,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
YARISAuto,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Tapeshwori,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Nikarus,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
BIZCONCEPTS,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
LEDHOUSE,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
PREMIER,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
YoungTravel,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
Gixxer,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
GARAGE,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
HIGHWAY,Default [ AXIATA ],Approved,None,2016-05-12 19:32:50
RIA,Default [ AXIATA ],Approved,None,2016-05-12 23:37:06
GIT,Default [ AXIATA ],Approved,None,2016-05-12 23:50:49
Information,Default [ AXIATA ],Approved,None,2016-05-12 23:52:35
Padmashree,Default [ AXIATA ],Approved,None,2016-05-13 12:10:07
Merryland,Default [ AXIATA ],Approved,None,2016-05-13 12:11:30
KrishnaBotk,Default [ AXIATA ],Approved,None,2016-05-16 15:49:37
NaukriNepal,Default [ AXIATA ],Approved,None,2016-05-17 15:14:37
KANTIPUR,Default [ AXIATA ],Approved,None,2016-05-22 19:12:34
IKG,Default [ AXIATA ],Approved,None,2016-05-29 17:27:21
SaraLink,Default [ AXIATA ],Approved,None,2016-05-29 17:27:36
BPSS,Default [ AXIATA ],Approved,None,2016-05-29 17:27:53
Sinchahity,Default [ AXIATA ],Approved,None,2016-05-29 17:28:57
NovaEdu,Default [ AXIATA ],Approved,None,2016-05-29 17:29:31
Shift,Default [ AXIATA ],Approved,None,2016-05-29 17:29:46
HideandSeek,Default [ AXIATA ],Approved,None,2016-05-29 17:30:02
ePlanetEdu,Default [ AXIATA ],Approved,None,2016-05-29 17:30:17
NAMICollege,Default [ AXIATA ],Approved,None,2016-05-29 17:30:31
GEMSSchool,Default [ AXIATA ],Approved,None,2016-05-29 17:30:48
Sanskriti,Default [ AXIATA ],Approved,None,2016-05-29 17:31:05
PragyaEdu,Default [ AXIATA ],Approved,None,2016-05-29 17:31:20
KiddySthan,Default [ AXIATA ],Approved,None,2016-05-29 17:31:33
Somang,Default [ AXIATA ],Approved,None,2016-05-29 17:31:49
Prithwi,Default [ AXIATA ],Approved,None,2016-05-29 17:32:02
Supreme,Default [ AXIATA ],Approved,None,2016-05-29 17:32:19
CodeManpowr,Default [ AXIATA ],Approved,None,2016-05-29 17:33:22
GIT,Default [ AXIATA ],Approved,None,2016-05-29 17:34:20
LoyolaHSS,Default [ AXIATA ],Approved,None,2016-06-10 12:24:11
Crofts,Default [ AXIATA ],Approved,None,2016-06-10 12:24:36
DreamIntl,Default [ AXIATA ],Approved,None,2016-06-10 12:26:47
Sanskar,Default [ AXIATA ],Approved,None,2016-06-10 12:27:06
Lagansheel,Default [ AXIATA ],Approved,None,2016-06-10 12:27:27
HamroM,Default [ AXIATA ],Approved,None,2016-06-21 16:37:51
NovaIntl,Default [ AXIATA ],Approved,None,2016-06-21 16:38:10
Disneyland,Default [ AXIATA ],Approved,None,2016-06-21 16:38:28
NEACollege,Default [ AXIATA ],Approved,None,2016-06-21 16:38:44
Laligurans,Default [ AXIATA ],Approved,None,2016-06-21 16:38:59
LCIKtmIdeal,Default [ AXIATA ],Approved,None,2016-06-21 16:39:18
AmardeepSS,Default [ AXIATA ],Approved,None,2016-06-21 16:39:33
GrammarHSS,Default [ AXIATA ],Approved,None,2016-06-21 16:39:48
SadhanaKala,Default [ AXIATA ],Approved,None,2016-06-21 16:40:05
SatyamIntl,Default [ AXIATA ],Approved,None,2016-06-21 16:40:20
BBHS,Default [ AXIATA ],Approved,None,2016-06-21 16:40:33
Gargacharya,Default [ AXIATA ],Approved,None,2016-06-21 16:40:47
RealkidsHom,Default [ AXIATA ],Approved,None,2016-06-21 16:41:01
RES,Default [ AXIATA ],Approved,None,2016-06-21 16:41:14
PatanNist,Default [ AXIATA ],Approved,None,2016-06-21 16:41:25
BalChautara,Default [ AXIATA ],Approved,None,2016-07-03 19:50:43
Mukul,Default [ AXIATA ],Approved,None,2016-07-03 19:54:18
HamroNamuna,Default [ AXIATA ],Approved,None,2016-07-03 19:54:45
FCAN,Default [ AXIATA ],Approved,None,2016-07-03 19:54:59
Shatakshee,Default [ AXIATA ],Approved,None,2016-07-03 19:56:01
GyanNiketan,Default [ AXIATA ],Approved,None,2016-07-03 19:56:33
BalBidhya,Default [ AXIATA ],Approved,None,2016-07-03 19:56:50
SpringTree,Default [ AXIATA ],Approved,None,2016-07-03 19:59:46
HGI,Default [ AXIATA ],Approved,None,2016-07-28 13:31:46
NCMTCollege,Default [ AXIATA ],Approved,None,2016-07-28 13:32:09
Siddhi,Default [ AXIATA ],Approved,None,2016-07-28 13:32:26
VIEC,Default [ AXIATA ],Approved,None,2016-08-14 19:27:40
ACME,Default [ AXIATA ],Approved,None,2016-08-14 19:27:51
ValleyView,Default [ AXIATA ],Approved,None,2016-08-14 19:28:09
NAAS,Default [ AXIATA ],Approved,None,2016-08-14 19:28:42
Herald,Default [ AXIATA ],Approved,None,2016-08-14 19:29:05
SaugaatM,Default [ AXIATA ],Approved,None,2016-08-14 19:29:18
Shikhar,Default [ AXIATA ],Approved,None,2016-08-14 19:29:37
AshfordIntl,Default [ AXIATA ],Approved,None,2016-08-14 19:29:45
Araniko,Default [ AXIATA ],Approved,None,2016-08-14 19:30:00
Classic,Default [ AXIATA ],Approved,None,2016-08-14 19:30:07
RedVelvet,Default [ AXIATA ],Approved,None,2016-08-28 17:39:36
Norvic,Default [ AXIATA ],Approved,None,2016-08-28 17:40:00
AayamSaccos,Default [ AXIATA ],Approved,None,2016-08-28 17:40:28
KohinoorPly,Default [ AXIATA ],Approved,None,2016-08-28 17:41:28
ShitalSacos,Default [ AXIATA ],Approved,None,2016-08-28 17:42:04
GulfHorizon,Default [ AXIATA ],Approved,None,2016-08-30 15:25:55
OHC,Default [ AXIATA ],Approved,None,2016-09-05 16:53:35
Kalwar,Default [ AXIATA ],Approved,None,2016-09-05 16:54:20
TeacherAsso,Default [ AXIATA ],Approved,None,2016-11-06 16:44:22
Ashirvad,Default [ AXIATA ],Approved,None,2016-11-06 17:21:28
Gulmeshwor,Default [ AXIATA ],Approved,None,2016-11-06 17:21:40
Ambassador,Default [ AXIATA ],Approved,None,2016-11-06 17:22:00
Maria,Default [ AXIATA ],Approved,None,2016-11-06 17:22:14
MandM,Default [ AXIATA ],Approved,None,2016-11-06 17:22:28
Chanakya,Default [ AXIATA ],Approved,None,2016-11-06 17:23:04
Balkunj,Default [ AXIATA ],Approved,None,2016-11-06 17:23:19
Nirvana,Default [ AXIATA ],Approved,None,2016-11-06 17:23:30
Devdaha,Default [ AXIATA ],Approved,None,2016-11-06 17:24:04
ClickIntl,Default [ AXIATA ],Approved,None,2016-11-06 17:24:12
ArthaMCL,Default [ AXIATA ],Requested,None,2016-11-28 16:28:14
