Sender ID,Operator/Gateway,Description,State,Date
SHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShubhaLaxmi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHUBHARABHA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Shubharatna,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShubhaTimes,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SHUMSHERIT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ShyamPara,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SICCI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SIDDHARTHA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SigmaIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sikshapremi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SilverQueen,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
simrikOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SirjanaPub,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SiruVai,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SIWAKOTI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SKK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SKYKING,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Skyoverseas,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SLASH,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SLDIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SLPRADHAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMDC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMScentral,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMSservice,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMSsoftware,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMSsoftware,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SMSsofware,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SNIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Social,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SocietyMed,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SOFTWARICA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SohanMaskey,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SONYSOROOM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SosManpower,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Soundline,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SOUNDLINES,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SOURYA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SpeedEmploy,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SPRINGNEPAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SQCedu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SRKOverseas,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Ssangyong,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SSSC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
student,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
StudyIndia,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
STXAVIER,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
subash,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SubhaLabha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SucessNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sudesha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Sugamovs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SuitsBlazer,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SujhavSACOS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
suman,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sumeera,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SuneraNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SunilBhakta,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SunriseEBS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SunShine,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sunway,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SupportHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SUPREMEOVS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SURAJPAUDEL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
survellience,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SuryaIntJnp,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
sushilsth,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SUTRADHAR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SuzukiDang,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SVassociate,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SwastikSoft,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SWDTANDI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SWS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SWSC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
swsc,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SWSCExam,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SYPRES,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TACC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TankRaut,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TARA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TEA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TeamTV,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TECTRON,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TEXASAC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TEXASCOLZ,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ThakinGrg,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ThakuriSamj,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ThasiCoop,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TheGurkha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
THENEXT,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TheRiver,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TimesColz,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TimesMgmt,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TISHAJWOLAN,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TMNGorkha,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TopazIntl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TopJob,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ToyoKaraage,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TRENDWAY,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TRICONintl,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
trinity,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TRIPATHI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TRISHAKTI,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TrustEdu,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TrustNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TTC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
TwinkleToes,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UCCOMPANY,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UCPNM,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UCPNMCHQ,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UltraGroup,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UmlTPJktm,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UNICAMPUS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UNIQUE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UniqueNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
United,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UnitedPub,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Universal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UpaharHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
UPAMA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
URBANA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
USHAPLUS2,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
USHASCHOOL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VAC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VCECOLLEGE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VCMC,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VGsuzuki,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
visionDMK,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ViswaNiketn,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VMSmanpower,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VOTEFORME,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VPS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
VSAGAR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WEBankNepal,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
webteam,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
welcare,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WELHAMS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WHITEFIELD,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Whitehouse,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WHSS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WideSpace,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WiseOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WiseOvs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WOODSVILLE,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WorldNet,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WorldnetHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
Worldways,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WorldWideHR,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WRCNEPAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
WVsaccos,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
xiaomi,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YaccaOvrs,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YAMAHA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YAMANBHUSAL,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YGurukul,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YouthManpwr,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
YUWASACCOS,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ZENITH,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ZenithOver,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ZenithPRO,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
ZEROMEDIA,Default [ AXIATA ],Approved,None,2016-04-06 16:04:41
SOBIZTREND,Default [ AXIATA ],Approved,None,2016-04-24 15:55:33
LifeLine,Default [ AXIATA ],Approved,None,2016-04-24 15:56:02
KBAglobal,Default [ AXIATA ],Approved,None,2016-04-24 15:56:19
SAHAYOGI,Default [ AXIATA ],Approved,None,2016-04-24 15:56:37
WesternEdu,Default [ AXIATA ],Approved,None,2016-04-24 15:57:13
TriveniOvs,Default [ AXIATA ],Approved,None,2016-04-27 16:27:22
GaireAssoci,Default [ AXIATA ],Approved,None,2016-05-01 11:00:33
GurukulCA,Default [ AXIATA ],Approved,None,2016-05-01 11:01:05
AUTOHOME,Default [ AXIATA ],Approved,None,2016-05-01 11:01:53
KOSISH,Default [ AXIATA ],Approved,None,2016-05-15 13:47:39
WHEZ,Default [ AXIATA ],Approved,None,2016-05-15 13:49:23
EXPERTEDU,Default [ AXIATA ],Approved,None,2016-05-15 13:50:18
TexasSchool,Default [ AXIATA ],Approved,None,2016-05-15 13:54:09
PRAGYANsave,Default [ AXIATA ],Approved,None,2016-05-17 11:06:50
ANTUF,Default [ AXIATA ],Approved,None,2016-05-22 10:45:35
ShreemaiSav,Default [ AXIATA ],Approved,None,2016-05-22 10:46:42
GlobleTech,Default [ AXIATA ],Approved,None,2016-05-22 10:47:23
EasyLink,Default [ AXIATA ],Approved,None,2016-05-29 15:50:55
AEC,Default [ AXIATA ],Approved,None,2016-06-01 13:25:58
PhoenixBook,Default [ AXIATA ],Approved,None,2016-06-09 12:21:03
SARBODAYA,Default [ AXIATA ],Approved,None,2016-06-17 12:40:31
GreenPeace,Default [ AXIATA ],Approved,None,2016-06-17 12:42:09
ITSN,Default [ AXIATA ],Approved,None,2016-06-17 12:44:08
INTLCOLLEGE,Default [ AXIATA ],Approved,None,2016-06-21 18:01:47
ExpertEdu,Default [ AXIATA ],Approved,None,2016-06-21 18:02:06
ToyoMaha,Default [ AXIATA ],Approved,None,2016-06-24 14:49:42
Syntel,Default [ AXIATA ],Approved,None,2016-06-26 17:31:09
TCC,Default [ AXIATA ],Approved,None,2016-06-26 17:32:00
HVMCollege,Default [ AXIATA ],Approved,None,2016-06-26 17:33:01
CreativeTec,Default [ AXIATA ],Approved,None,2016-06-26 17:34:22
SGcollege,Default [ AXIATA ],Approved,None,2016-06-26 17:35:14
TopaIntlEdu,Default [ AXIATA ],Approved,None,2016-06-26 17:36:32
Benchmark,Default [ AXIATA ],Approved,None,2016-07-04 10:50:00
DubaiOvers,Default [ AXIATA ],Approved,None,2016-07-10 10:30:45
TIPPERSANG,Default [ AXIATA ],Approved,None,2016-07-10 10:31:33
CSIBanepa,Default [ AXIATA ],Approved,None,2016-07-10 10:32:39
BSDC,Default [ AXIATA ],Approved,None,2016-07-18 12:39:42
KasmiraSave,Default [ AXIATA ],Approved,None,2016-07-18 12:40:40
RCBharatpur,Default [ AXIATA ],Approved,None,2016-07-20 12:07:52
DIYALO,Default [ AXIATA ],Approved,None,2016-07-20 12:12:41
MicroSaccos,Default [ AXIATA ],Approved,None,2016-07-27 11:12:35
LokDarshan,Default [ AXIATA ],Approved,None,2016-08-01 14:03:34
PanasSaccos,Default [ AXIATA ],Approved,None,2016-08-01 14:04:23
HilltopCoop,Default [ AXIATA ],Approved,None,2016-08-08 10:42:36
ForeignLink,Default [ AXIATA ],Approved,None,2016-08-08 10:43:09
OLInAssoci,Default [ AXIATA ],Approved,None,2016-08-11 11:16:16
SKODA,Default [ AXIATA ],Approved,None,2016-08-11 11:17:23
ViswaJHSS,Default [ AXIATA ],Approved,None,2016-08-11 11:18:35
OASIS,Default [ AXIATA ],Approved,None,2016-08-11 11:18:58
RATIONAL,Default [ AXIATA ],Approved,None,2016-08-14 11:41:51
AlAyuni,Default [ AXIATA ],Approved,None,2016-08-21 10:26:28
BEA,Default [ AXIATA ],Approved,None,2016-08-28 11:12:57
RijalEdu,Default [ AXIATA ],Approved,None,2016-08-28 11:13:42
MorgenHR,Default [ AXIATA ],Approved,None,2016-08-28 11:14:26
AshaIntl,Default [ AXIATA ],Approved,None,2016-08-29 11:47:30
VishwaJHSS,Default [ AXIATA ],Approved,None,2016-08-29 14:50:43
PaurakhiEdu,Default [ AXIATA ],Approved,None,2016-08-29 14:52:13
ShikshakSav,Default [ AXIATA ],Approved,None,2016-08-29 14:53:31
JanasewiSav,Default [ AXIATA ],Approved,None,2016-09-06 14:21:39
RASTRASEWAK,Default [ AXIATA ],Approved,None,2016-09-06 14:23:03
MegaWebLink,Default [ AXIATA ],Approved,None,2016-09-13 12:40:21
BMoverseas,Default [ AXIATA ],Approved,None,2016-09-13 12:41:33
ShubhaDSCC,Default [ AXIATA ],Approved,None,2016-09-13 12:43:14
PuspaEnt,Default [ AXIATA ],Approved,None,2016-09-23 11:00:01
PushkarSave,Default [ AXIATA ],Approved,None,2016-09-23 11:01:04
KumariSave,Default [ AXIATA ],Approved,None,2016-09-23 11:03:06
EBA,Default [ AXIATA ],Approved,None,2016-09-23 11:04:04
CIVILHOMES,Default [ AXIATA ],Approved,None,2016-09-30 17:51:30
KarkiAssoci,Default [ AXIATA ],Approved,None,2016-10-07 11:18:55
YouthTech,Default [ AXIATA ],Approved,None,2016-10-07 11:19:49
CCBM,Default [ AXIATA ],Approved,None,2016-10-07 11:20:10
Eplanet,Default [ AXIATA ],Approved,None,2016-10-07 11:21:54
GorkhaUnite,Default [ AXIATA ],Approved,None,2016-10-07 11:22:43
CHOMOLUNGMA,Default [ AXIATA ],Approved,None,2016-10-07 11:23:34
YOKOHAMA,Default [ AXIATA ],Approved,None,2016-10-07 11:23:50
GorkhaPanel,Default [ AXIATA ],Approved,None,2016-10-07 11:24:42
PHACA,Default [ AXIATA ],Approved,None,2016-10-18 15:33:36
TrijyotiSav,Default [ AXIATA ],Approved,None,2016-10-23 11:10:26
RedDragon,Default [ AXIATA ],Approved,None,2016-11-10 10:36:20
HelloSaccos,Default [ AXIATA ],Approved,None,2016-11-10 10:39:26
AnupamFood,Default [ AXIATA ],Approved,None,2016-11-10 10:40:34
GoodLikeEdu,Default [ AXIATA ],Approved,None,2016-11-10 10:42:34
ParamountHR,Default [ AXIATA ],Approved,None,2016-11-17 10:48:45
AlSamaOvers,Default [ AXIATA ],Approved,None,2016-11-18 13:35:46
NATCON2016,Default [ AXIATA ],Approved,None,2016-11-20 11:48:42
TCPAdmin,Default [ AXIATA ],Approved,None,2016-11-20 11:50:33
OMSAIRAM,Default [ AXIATA ],Approved,None,2016-11-20 12:00:03
CPNUMLilam,Default [ AXIATA ],Approved,None,2016-11-20 12:26:57
UMLilamOne,Default [ AXIATA ],Approved,None,2016-11-20 14:48:10
GraceAcadem,Default [ AXIATA ],Requested,None,2016-11-21 11:27:16
